voyage_id,voyage_reference,voyage_folio,voyage_rectoverso,voyage_seq,voyage_i_o,voyage_certcoq,voyage_date,voyage_serial,voyage_date_other,voyage_duty,voyage_vessel_name,voyage_vessel_home,voyage_vessel_burthen,voyage_master_forename,voyage_master_surname,voyage_from,voyage_to,voyage_date_iso,cargo_id,cargo_merchant_forename,cargo_merchant_surname,cargo_merchant_occupation,cargo_merchant_abode,cargo_miscellanea,cargo_marginalia,cargo_tonnage,good_id,good_qty,good_measure,good_commodity,good_description,n_clips,clip_image_filenames
606,1241/10,3,,6,OUT,0,15820605,0,0,,Trinity,Elmore,8,John,Leighton,Gloucester,Barnstaple,1582-06-05,606,John,Breche,merchant,Barnstaple,burthen 8 ton merchant = merchant of barnstaple,,,1477,2,barrel,woad,,0,
607,1241/10,3,,7,OUT,0,15820607,0,0,,Peter,Westbury,20,John,Daniell,Gloucester,Caernarvon,1582-06-07,607,Robert,Goughe,merchant,Lydney,burthen 20 ton merchant = merchant of lydney,,,1478,10,wey,brasei hordei,,0,
607,1241/10,3,,7,OUT,0,15820607,0,0,,Peter,Westbury,20,John,Daniell,Gloucester,Caernarvon,1582-06-07,607,Robert,Goughe,merchant,Lydney,burthen 20 ton merchant = merchant of lydney,,,1479,6,wey,fabarum,,0,
607,1241/10,3,,7,OUT,0,15820607,0,0,,Peter,Westbury,20,John,Daniell,Gloucester,Caernarvon,1582-06-07,607,Robert,Goughe,merchant,Lydney,burthen 20 ton merchant = merchant of lydney,,,1480,2,wey,pisarum,,0,
608,1241/10,3,,8,OUT,0,15820618,0,0,,Harry,Gloucester,16,John,Swanleie,Gloucester,Carmarthen,1582-06-18,608,Richard,Swanleie,merchant,Gloucester,burthen 16 ton merchant = merchant of gloucester,,,1481,17,wey,brasei hordei,,0,
609,1241/10,3,,9,OUT,0,15820618,0,0,,Trinity,Gloucester,16,Andrew,Swanleie,Gloucester,Carmarthen,1582-06-18,609,Thomas,Lane,merchant,Gloucester,burthen 16 ton merchant = merchant of gloucester,,,1482,17,wey,brasei hordei,,0,
610,1241/10,3,,10,OUT,0,15820618,0,0,,John,Worcester,14,Richard,Whittingham,Gloucester,Bristol,1582-06-18,610,William,Puller,tanner,Worcester,burthen 14 ton merchant = tanner of worcester,,,1483,60,dozen,calf skins,,0,
611,1241/10,3,,11,OUT,0,15820619,0,0,,George,Gloucester,8,Henry,Smithe,Gloucester,Cardiff,1582-06-19,611,Henry,Smithe,merchant,Gloucester,burthen 8 ton merchant = merchant of gloucester,,,1484,8,wey,brasei hordei,,0,
612,1241/10,3,,12,OUT,0,15820619,0,0,,Jesus,Minsterworth,14,Thomas,Sharpe,Gloucester,Aberdovey,1582-06-19,612,Kenelm,Cottrell,merchant,Tewkesbury,burthen 14 ton merchant = merchant of tewkesbury,,,1485,9,wey,brasei hordei,,0,
612,1241/10,3,,12,OUT,0,15820619,0,0,,Jesus,Minsterworth,14,Thomas,Sharpe,Gloucester,Aberdovey,1582-06-19,612,Kenelm,Cottrell,merchant,Tewkesbury,burthen 14 ton merchant = merchant of tewkesbury,,,1486,2.5,wey,fabarum,,0,
612,1241/10,3,,12,OUT,0,15820619,0,0,,Jesus,Minsterworth,14,Thomas,Sharpe,Gloucester,Aberdovey,1582-06-19,612,Kenelm,Cottrell,merchant,Tewkesbury,burthen 14 ton merchant = merchant of tewkesbury,,,1487,2,wey,tritici,,0,
613,1241/10,3,,13,OUT,0,15820620,0,0,,Margaret,Minsterworth,20,Thomas,Hobbes,Gloucester,Haverfordwest,1582-06-20,613,John,Bleeke,merchant,Minsterworth,burthen 20 ton merchant = merchant of minsterworth,,,1488,20,wey,brasei hordei,,0,
614,1241/10,3,,14,OUT,0,15820620,0,0,,George,Tewkesbury,14,Nicholas,Allen,Gloucester,Bristol,1582-06-20,614,Nicholas,Allen,trowman,Tewkesbury,burthen 14 ton merchant = trowman of tewkesbury,,,1489,14,wey,brasei hordei,,0,
615,1241/10,3,,15,OUT,0,15820620,0,0,,Michael,Westbury,10,Richard,Glewe,Gloucester,Carmarthen,1582-06-20,615,John,Brewster,merchant,Gloucester,burthen 10 ton merchant = merchant of gloucester,,,1490,10,wey,brasei hordei,,0,
616,1241/10,3,,16,OUT,0,15820620,0,0,,Nicholas,Westbury,16,Thomas,Wilshere,Gloucester,Aberdovey,1582-06-20,616,Edward,Barston,merchant,Tewkesbury,burthen 16 ton merchant = merchant of tewkesbury,,,1491,6,wey,brasei hordei,,0,
616,1241/10,3,,16,OUT,0,15820620,0,0,,Nicholas,Westbury,16,Thomas,Wilshere,Gloucester,Aberdovey,1582-06-20,616,Edward,Barston,merchant,Tewkesbury,burthen 16 ton merchant = merchant of tewkesbury,,,1492,5,wey,fabarum,,0,
617,1241/10,3,,17,OUT,0,15820622,0,0,,Elizabeth,Elmore,16,George,Warre,Gloucester,Carmarthen,1582-06-22,617,Lucas,Garnons,merchant,Gloucester,burthen 16 ton merchant = merchant of gloucester,,,1493,14,wey,brasei hordei,,0,
618,1241/10,3,,18,OUT,0,15820702,0,0,,George,Elmore,8,Thomas,Humfreies,Gloucester,Carmarthen,1582-07-02,618,Lawrence,Hollidaie,merchant,Gloucester,burthen 8 ton merchant = merchant of gloucester,,,1494,8,wey,brasei hordei,,0,
619,1241/10,3,,19,OUT,0,15820702,0,0,,Trinity,Minsterworth,12,Arthur,Comley,Gloucester,Carmarthen,1582-07-02,619,Lawrence,Hollidaie,merchant,Gloucester,burthen 12 ton merchant = merchant of gloucester,,,1495,13,wey,brasei hordei,,0,
620,1241/10,3,,20,OUT,0,15820702,0,0,,Mathias,Framilode,12,William,Swanleie,Gloucester,Carmarthen,1582-07-02,620,William,Grove,merchant,Gloucester,burthen 12 ton merchant = merchant of gloucester,,,1496,14,wey,brasei hordei,,0,
621,1241/10,3,,21,OUT,0,15820707,0,0,,Jonas,Tewkesbury,16,William,Settforde,Gloucester,Bristol,1582-07-07,621,Richard,Nansan,gentleman,Tewkesbury,burthen 16 ton merchant = gent of tewkesbury,,,1497,6,wey,brasei hordei,,0,
621,1241/10,3,,21,OUT,0,15820707,0,0,,Jonas,Tewkesbury,16,William,Settforde,Gloucester,Bristol,1582-07-07,621,Richard,Nansan,gentleman,Tewkesbury,burthen 16 ton merchant = gent of tewkesbury,,,1498,3,wey,siliginis,,0,
621,1241/10,3,,21,OUT,0,15820707,0,0,,Jonas,Tewkesbury,16,William,Settforde,Gloucester,Bristol,1582-07-07,621,Richard,Nansan,gentleman,Tewkesbury,burthen 16 ton merchant = gent of tewkesbury,,,1499,2,wey,fabarum,,0,
622,1241/10,3,,22,OUT,0,15820709,0,0,,Elizabeth,Carmarthen,24,David,Allen,Gloucester,Carmarthen,1582-07-09,622,John,Owen,merchant,Carmarthen,burthen 24 ton merchant = merchant of carmarthen,,,1500,23,wey,brasei hordei,,0,
623,1241/10,4,,1,OUT,0,15820709,0,0,,Peter,Bewdley,18,Humphrey,Barnsley,Gloucester,Bristol,1582-07-09,623,John,Oraynge,clothier,Wells,burthen 18 ton merchant = clothier of wells,,,1501,140,tod,lanae,,0,
624,1241/10,4,,2,OUT,0,15820717,0,0,,George,Gloucester,8,Henry,Smithe,Gloucester,Cardiff,1582-07-17,624,Henry,Smithe,merchant,Gloucester,burthen 8 ton merchant = merchant of gloucester,,,1502,6,wey,brasei hordei,,0,
625,1241/10,4,,3,OUT,0,15820718,0,0,,Primrose,Bridgnorth,12,John,Capper,Gloucester,Bristol,1582-07-18,625,Thomas,Abinon,tanner,Shrewsbury,burthen 12 ton merchant = tanner of shrewsbury,,,1503,21,dicker,tannatorum coriorum,,0,
626,1241/10,4,,4,OUT,0,15820718,0,0,,James,Worcester,12,John,Sadler,Gloucester,Bristol,1582-07-18,626,William,Puller,tanner,Worcester,burthen 12 ton merchant = tanner of worcester,,,1504,40,dozen,calf skins,,0,
627,1241/10,4,,5,OUT,0,15820718,0,0,,George,Framilode,20,Thomas,Swanleie,Gloucester,Aberdovey,1582-07-18,627,Henry,Ellill,merchant,Gloucester,burthen 20 ton merchant = merchant of gloucester,,,1505,19,wey,brasei hordei,,0,
628,1241/10,4,,6,OUT,0,15820720,0,0,,Hope,Bideford,12,Augustin,Howe,Gloucester,Carmarthen,1582-07-20,628,John,Tayler,merchant,Gloucester,burthen 12 ton merchant = merchant of gloucester,,,1506,12,wey,brasei hordei,,0,
629,1241/10,4,,7,OUT,0,15820721,0,0,,Jack,Bewdley,14,Thomas,Morgan,Gloucester,Bristol,1582-07-21,629,George,Cradocke,stapler,Stafford,burthen 14 ton merchant = stapler of stafford,,,1507,6,pack,lanae,,0,
629,1241/10,4,,7,OUT,0,15820721,0,0,,Jack,Bewdley,14,Thomas,Morgan,Gloucester,Bristol,1582-07-21,629,George,Cradocke,stapler,Stafford,burthen 14 ton merchant = stapler of stafford,,,1508,1,pack,cottons,,0,
630,1241/10,4,,8,OUT,0,15820723,0,0,,Trinity,Gloucester,16,Andrew,Swanleie,Gloucester,Carmarthen,1582-07-23,630,Richard,Swanley,merchant,Gloucester,burthen 16 ton merchant = merchant of gloucester,,,1509,17,wey,brasei hordei,,0,
631,1241/10,4,,9,OUT,0,15820723,0,0,,George,Tewkesbury,14,Nicholas,Allen,Gloucester,Bristol,1582-07-23,631,Nicholas,Allen,trowman,Tewkesbury,burthen 14 ton merchant = trowman of tewkesbury,,,1510,14,wey,brasei hordei,,0,
632,1241/10,4,,10,OUT,0,15820731,0,0,,Clement,Gloucester,8,John,Smithe,Gloucester,Carmarthen,1582-07-31,632,John,Vaughan,merchant,Gloucester,burthen 8 ton merchant = merchant of gloucester,,,1511,8,wey,brasei hordei,,0,
633,1241/10,4,,11,OUT,0,15820802,0,0,,Trinity,Tewkesbury,16,John,Hale,Gloucester,Bristol,1582-08-02,633,John,Hale,trowman,Tewkesbury,burthen 16 ton merchant = trowman of tewkesbury,,,1512,18,wey,brasei hordei,,0,
633,1241/10,4,,11,OUT,0,15820802,0,0,,Trinity,Tewkesbury,16,John,Hale,Gloucester,Bristol,1582-08-02,633,John,Hale,trowman,Tewkesbury,burthen 16 ton merchant = trowman of tewkesbury,,,1513,10,wey,fabarum,,0,
634,1241/10,4,,12,OUT,0,15820802,0,0,,John,Bridgnorth,18,John,Capper,Gloucester,Bristol,1582-08-02,634,John,Lewes,tanner,Shrewsbury,burthen 18 ton merchant = tanner of shrewsbury,,,1514,12,dicker,tannatorum coriorum,,0,
634,1241/10,4,,12,OUT,0,15820802,0,0,,John,Bridgnorth,18,John,Capper,Gloucester,Bristol,1582-08-02,634,John,Lewes,tanner,Shrewsbury,burthen 18 ton merchant = tanner of shrewsbury,,,1515,5,dozen,calf skins,,0,
634,1241/10,4,,12,OUT,0,15820802,0,0,,John,Bridgnorth,18,John,Capper,Gloucester,Bristol,1582-08-02,635,John,Mathewes,clothier,Newport Salop,burthen 18 ton merchant = clothier of newport (salop),,,1516,5,pack,lanae,,0,
634,1241/10,4,,12,OUT,0,15820802,0,0,,John,Bridgnorth,18,John,Capper,Gloucester,Bristol,1582-08-02,635,John,Mathewes,clothier,Newport Salop,burthen 18 ton merchant = clothier of newport (salop),,,1517,2,hogshead,woad,,0,
636,1241/10,4,,14,OUT,0,15820803,0,0,,Trinity,Purton,16,Richard,Glewe,Gloucester,Carmarthen,1582-08-03,636,David,Vaughan,merchant,Cheltenham,burthen 16 ton merchant = merchant of cheltenham,,,1518,15,wey,brasei hordei,,0,
637,1241/10,4,,15,OUT,0,15820806,0,0,,Lyon,Tewkesbury,10,Thomas,Lowe,Gloucester,Bristol,1582-08-06,637,James,Bowyar,brewer,Bristol,burthen 10 ton merchant = brewer of bristol,,,1519,8,wey,brasei hordei,,0,
638,1241/10,4,,16,OUT,0,15820807,0,0,,George,Gloucester,8,Henry,Smithe,Gloucester,Cardiff,1582-08-07,638,Henry,Smithe,merchant,Gloucester,burthen 8 ton merchant = merchant of gloucester,,,1520,6,wey,brasei hordei,,0,
639,1241/10,4,,17,OUT,0,15820811,0,0,,Trinity,Minsterworth,12,Arthur,Comeley,Gloucester,Carmarthen,1582-08-11,639,John,Brewster,merchant,Gloucester,burthen 12 ton merchant = merchant of gloucester,,,1521,12,wey,brasei hordei,,0,
640,1241/10,4,,18,OUT,0,15820814,0,0,,Robin,Tewkesbury,10,Thomas,Hale,Gloucester,Bristol,1582-08-14,640,Thomas,Hale,trowman,Tewkesbury,burthen 10 ton merchant = trowman of tewkesbury,,,1522,12,wey,brasei hordei,,0,
640,1241/10,4,,18,OUT,0,15820814,0,0,,Robin,Tewkesbury,10,Thomas,Hale,Gloucester,Bristol,1582-08-14,640,Thomas,Hale,trowman,Tewkesbury,burthen 10 ton merchant = trowman of tewkesbury,,,1523,12,modius,fabarum,,0,
641,1241/10,4,,19,OUT,0,15820816,0,0,,Angel,Gloucester,16,Thomas,Swanleie,Gloucester,Carmarthen,1582-08-16,641,Thomas,Lane,merchant,Gloucester,burthen 16 ton merchant = merchant of gloucester,,,1524,19,wey,brasei hordei,,0,
642,1241/10,4,,20,OUT,0,15820816,0,0,,Mathias,Framilode,12,William,Swanley,Gloucester,Carmarthen,1582-08-16,642,William,Grove,merchant,Gloucester,burthen 12 ton merchant = merchant of gloucester,,,1525,13,wey,brasei hordei,,0,
643,1241/10,4,,21,OUT,0,15820818,0,0,,Primrose,Bridgnorth,12,John,Capper,Gloucester,Bristol,1582-08-18,643,Thomas,Abinon,tanner,Shrewsbury,burthen 12 ton merchant = tanner of shrewsbury,,,1526,150,dozen,calf skins,,0,
643,1241/10,4,,21,OUT,0,15820818,0,0,,Primrose,Bridgnorth,12,John,Capper,Gloucester,Bristol,1582-08-18,643,Thomas,Abinon,tanner,Shrewsbury,burthen 12 ton merchant = tanner of shrewsbury,,,1527,17.5,dicker,tannatorum coriorum,,0,
644,1241/10,5,,1,OUT,0,15820820,0,0,,Anthony,Minsterworth,12,Thomas,Pugatt,Gloucester,Carmarthen,1582-08-20,644,Lawrence,Hollidaie,merchant,Gloucester,burthen 12 ton merchant = merchant of gloucester,,,1528,14,wey,brasei hordei,,0,
645,1241/10,5,,2,OUT,0,15820829,0,0,,Elizabeth,Elmore,16,George,Warre,Gloucester,Carmarthen,1582-08-29,645,Lucas,Garnons,merchant,Gloucester,burthen 16 ton merchant = merchant of gloucester,,,1529,10,wey,brasei hordei,,0,
646,1241/10,5,,3,OUT,0,15820831,0,0,,Peter,Bewdley,8,Humphrey,Barnsley,Gloucester,Bristol,1582-08-31,646,George,Cradocke,stapler,Stafford,burthen 8 ton merchant = stapler of stafford,,,1530,16,pack,lanae,,0,
647,1241/10,5,,4,OUT,0,15820831,0,0,,George,Gloucester,8,Henry,Smithe,Gloucester,Cardiff,1582-08-31,647,Henry,Smithe,merchant,Gloucester,burthen 8 ton merchant = merchant of gloucester,,,1531,7.5,wey,brasei hordei,,0,
648,1241/10,5,,5,OUT,0,15820831,0,0,,Elizabeth,Carmarthen,24,David,Allen,Gloucester,Carmarthen,1582-08-31,648,John,Owen,merchant,Carmarthen,burthen 24 ton merchant = merchant of carmarthen,,,1532,20,wey,brasei hordei,,0,
649,1241/10,5,,6,OUT,0,15820831,0,0,,John,Bridgnorth,18,John,Capper,Gloucester,Bristol,1582-08-31,649,George,Snigge,tanner,Bridgnorth,burthen 18 ton merchant = tanner of bridgnorth,,,1533,140,dozen,calf skins,,0,
649,1241/10,5,,6,OUT,0,15820831,0,0,,John,Bridgnorth,18,John,Capper,Gloucester,Bristol,1582-08-31,649,George,Snigge,tanner,Bridgnorth,burthen 18 ton merchant = tanner of bridgnorth,,,1534,16,dicker,tannatorum coriorum,,0,
650,1241/10,5,,7,OUT,0,15820904,0,0,,Trinity,Tewkesbury,16,John,Hale,Gloucester,Bristol,1582-09-04,650,John,Baughan,merchant,Durchester,burthen 16 ton merchant = merchant of durchester,,,1535,10,wey,brasei hordei,,0,
650,1241/10,5,,7,OUT,0,15820904,0,0,,Trinity,Tewkesbury,16,John,Hale,Gloucester,Bristol,1582-09-04,650,John,Baughan,merchant,Durchester,burthen 16 ton merchant = merchant of durchester,,,1536,0.5,wey,pisarum albarum,,0,
650,1241/10,5,,7,OUT,0,15820904,0,0,,Trinity,Tewkesbury,16,John,Hale,Gloucester,Bristol,1582-09-04,650,John,Baughan,merchant,Durchester,burthen 16 ton merchant = merchant of durchester,,,1537,20,modius,tritici,,0,
651,1241/10,5,,8,OUT,0,15820924,0,0,,Primrose,Bridgnorth,12,Richard,Whittingham,Gloucester,Bristol,1582-09-24,651,Edward,Strower,clothier,Shepton Mallet,burthen 12 ton merchant = clothier of shepton mallett,,,1538,120,tod,lanae,,0,
652,1241/12,2,,1,OUT,0,15830408,0,0,,Margaret,Carmarthen,16,John,Phillipps,Gloucester,Carmarthen,1583-04-08,652,Lucas,Garnons,merchant,Gloucester,burthen 16 ton merchant=merchant of gloucester,,,1539,8,wey,brasei hordei,,0,
653,1241/12,2,,2,OUT,0,15830408,0,0,,Jesus,Newnham,16,Richard,Daniell,Gloucester,Aberdovey,1583-04-08,653,Lucas,Garnons,,Gloucester,burthen 16 ton merchant= of gloucester,,,1540,15,wey,brasei hordei,,0,
654,1241/12,2,,3,OUT,0,15830410,0,0,,Maire,Barnstaple,12,William,Davis,Gloucester,Aberdovey,1583-04-10,654,Edward,Barstone,,Tewkesbury,burthen=12 ton merchant = of tewkeswbury,,,1541,0.5,ton,brasei hordei,10 wey,0,
654,1241/12,2,,3,OUT,0,15830410,0,0,,Maire,Barnstaple,12,William,Davis,Gloucester,Aberdovey,1583-04-10,654,Edward,Barstone,,Tewkesbury,burthen=12 ton merchant = of tewkeswbury,,,1542,0.5,ton,vini gascon,,0,
654,1241/12,2,,3,OUT,0,15830410,0,0,,Maire,Barnstaple,12,William,Davis,Gloucester,Aberdovey,1583-04-10,654,Edward,Barstone,,Tewkesbury,burthen=12 ton merchant = of tewkeswbury,,,1543,0.5,ton,train,,0,
655,1241/12,2,,4,OUT,0,15830410,0,0,,John,Tewkesbury,16,John,Shawe,Gloucester,Bristol,1583-04-10,655,Edward,Barstone,merchant,Tewkesbury,burthen 16 ton merchant=merchent of tewkesbury,,,1544,5,wey,tritici,,0,
655,1241/12,2,,4,OUT,0,15830410,0,0,,John,Tewkesbury,16,John,Shawe,Gloucester,Bristol,1583-04-10,655,Edward,Barstone,merchant,Tewkesbury,burthen 16 ton merchant=merchent of tewkesbury,,,1545,2,wey,brasei hordei,,0,
656,1241/12,2,,5,OUT,0,15830410,0,0,,Elizabeth,Elmore,16,Richard,Mathewe,Gloucester,Carmarthen,1583-04-10,656,James,Harkar,merchant,Whaddon Gloucs,burthen 16 ton merchant=merchant of whaddon (gloucs),,,1546,14,wey,brasei hordei,,0,
657,1241/12,2,,6,OUT,0,15830411,0,0,,Clement,Minsterworth,8,William,Gracinge,Gloucester,Barnstaple,1583-04-11,657,William,Gracinge,merchant,Minsterworth,burthen 8 ton merchant=merchant of minsterworth,,,1547,8,wey,brasei hordei,,0,
658,1241/12,2,,7,OUT,0,15830416,0,0,,Trinity,Minsterworth,12,Arthur,Comeleie,Gloucester,Carmarthen,1583-04-16,658,John,Brewster,merchant,Gloucester,burthen 12 ton merchant=merchant of gloucester,,,1548,13,wey,brasei hordei,,0,
659,1241/12,2,,8,OUT,0,15830419,0,0,,George,Elmore,8,Thomas,Humfreies,Gloucester,Carmarthen,1583-04-19,659,John,Vaughan,merchant,Gloucester,burthen 8 ton merchant =merchant of gloucester,,,1549,9,wey,brasei hordei,,0,
660,1241/12,2,,9,OUT,0,15830419,0,0,,George,Tewkesbury,14,Nicholas,Allen,Gloucester,Bristol,1583-04-19,660,Nicholas,Allen,trowman,Tewkesbury,burthen 14 ton merchant=trowman of tewkesbury,,,1550,14,wey,brasei hordei,,0,
660,1241/12,2,,9,OUT,0,15830419,0,0,,George,Tewkesbury,14,Nicholas,Allen,Gloucester,Bristol,1583-04-19,660,Nicholas,Allen,trowman,Tewkesbury,burthen 14 ton merchant=trowman of tewkesbury,,,1551,1,wey,tritici,,0,
661,1241/12,2,,10,OUT,0,15830420,0,0,,Robin,Tewkesbury,10,Thomas,Hale,Gloucester,Bristol,1583-04-20,661,Thomas,Hale,trowman,Tewkesbury,burthen 10 ton merchant=trowman of tewkesbury,,,1552,10,wey,brasei hordei,,0,
661,1241/12,2,,10,OUT,0,15830420,0,0,,Robin,Tewkesbury,10,Thomas,Hale,Gloucester,Bristol,1583-04-20,661,Thomas,Hale,trowman,Tewkesbury,burthen 10 ton merchant=trowman of tewkesbury,,,1553,2,wey,tritici,,0,
662,1241/12,2,,11,OUT,0,15830422,0,0,,Angel,Gloucester,10,William,Kinge,Gloucester,Carmarthen,1583-04-22,662,Henry,Machen,merchant,Gloucester,burthen 10 ton merchant=merchant of gloucester,,,1554,12,wey,brasei hordei,,0,
663,1241/12,3,,1,OUT,0,15830424,0,0,,John,Tewkesbury,16,Thomas,Lowe,Gloucester,Bristol,1583-04-24,663,Edward,Barstone,merchant,Tewkesbury,burthen 16 ton merchant=merchant of tewkesbury,,,1555,12,wey,tritici,,0,
664,1241/12,3,,2,OUT,0,15830424,0,0,,Lyon,Tewkesbury,10,Thomas,Lowe,Gloucester,Bristol,1583-04-24,664,Edward,Barstone,merchant,Tewkesbury,burthen 10 ton merchant=merchant of tewkesbury,,,1556,3,wey,tritici,,0,
665,1241/12,3,,3,OUT,0,15830424,0,0,,John,Worcester,14,Richard,Whittingham,Gloucester,Bristol,1583-04-24,665,Andrew,Patche,cordwainer,Bristol,burthen 14 ton merchant=cordwainer of bristol,,,1557,6,dicker,tannatorum coriorum,,0,
666,1241/12,3,,4,OUT,0,15830426,0,0,,Peter,Bewdley,14,Humphrey,Barnsleie,Gloucester,Bristol,1583-04-26,666,John,Lewes,tanner,Shrewsbury,burthen 14 ton merchant=tanner of shrewsbury,,,1558,1,dicker,tannatorum coriorum,,0,
667,1241/12,3,,5,OUT,0,15830429,0,0,,Harry,Gloucester,16,Richard,Swanleie,Gloucester,Pwhelli,1583-04-29,667,Richard,Swanleie,merchant,Gloucester,burthen 16 ton merchant=merchant of gloucester,,,1559,15,wey,brasei hordei,,0,
667,1241/12,3,,5,OUT,0,15830429,0,0,,Harry,Gloucester,16,Richard,Swanleie,Gloucester,Pwhelli,1583-04-29,667,Richard,Swanleie,merchant,Gloucester,burthen 16 ton merchant=merchant of gloucester,,,1560,2,wey,tritici,,0,
668,1241/12,3,,6,OUT,0,15830506,0,0,,Robin,Tewkesbury,10,Thomas,Hale,Gloucester,Bristol,1583-05-06,668,Thomas,Hale,trowman,Tewkesbury,burthen 10 ton merchant=trowman of tewkesbury,,,1561,12,wey,brasei hordei,,0,
668,1241/12,3,,6,OUT,0,15830506,0,0,,Robin,Tewkesbury,10,Thomas,Hale,Gloucester,Bristol,1583-05-06,668,Thomas,Hale,trowman,Tewkesbury,burthen 10 ton merchant=trowman of tewkesbury,,,1562,1.5,wey,tritici,,0,
669,1241/12,3,,7,OUT,0,15830507,0,0,,Trinity,Tewkesbury,16,John,Hale,Gloucester,Bristol,1583-05-07,669,John,Hale,trowman,Tewkesbury,burthen 16 ton merchant=trowman of tewkesbury,,,1563,15,wey,brasei hordei,,0,
669,1241/12,3,,7,OUT,0,15830507,0,0,,Trinity,Tewkesbury,16,John,Hale,Gloucester,Bristol,1583-05-07,669,John,Hale,trowman,Tewkesbury,burthen 16 ton merchant=trowman of tewkesbury,,,1564,1,wey,tritici,,0,
670,1241/12,3,,8,OUT,0,15830508,0,0,,Trinity,Tenby,8,William,Young,Gloucester,Tenby,1583-05-08,670,John,Tailer,merchant,Gloucester,burthen 8 ton merchant=merchant of gloucester,,,1565,7,wey,brasei hordei,,0,
671,1241/12,3,,9,OUT,0,15830508,0,0,,Mathias,Tewkesbury,16,Thomas,Dower,Gloucester,Bristol,1583-05-08,671,Thomas,Dower,trowman,Tewkesbury,burthen 16 ton merchant=trowman of tewkesbury,,,1566,11,wey,brasei hordei,,0,
671,1241/12,3,,9,OUT,0,15830508,0,0,,Mathias,Tewkesbury,16,Thomas,Dower,Gloucester,Bristol,1583-05-08,671,Thomas,Dower,trowman,Tewkesbury,burthen 16 ton merchant=trowman of tewkesbury,,,1567,2,wey,tritici,,0,
672,1241/12,3,,10,OUT,0,15830508,0,0,,Peter,Bewdley,18,Humphrey,Barnsleie,Gloucester,Bristol,1583-05-08,672,Margaret,Balden,brewer (widow),Bristol,burthen 18 ton merchant=brewer(widow)of bristol,,,1568,10,wey,brasei hordei,,0,
673,1241/12,3,,11,OUT,0,15830508,0,0,,Gylliame,Worcester,12,Richard,Johnsons,Gloucester,Bristol,1583-05-08,673,Henry,Turner,maltmaker,Gloucester,burthen 12 ton merchant=maltmaker of gloucester,,,1569,8,wey,brasei hordei,,0,
673,1241/12,3,,11,OUT,0,15830508,0,0,,Gylliame,Worcester,12,Richard,Johnsons,Gloucester,Bristol,1583-05-08,673,Henry,Turner,maltmaker,Gloucester,burthen 12 ton merchant=maltmaker of gloucester,,,1570,1,wey,tritici,,0,
674,1241/12,3,,12,OUT,0,15830510,0,0,,Angel,Frampton,16,Germain,Hiett,Gloucester,Aberdovey,1583-05-10,674,Thomas,Lane,merchant,Gloucester,burthen 16 ton merchant=merchant of gloucester,,,1571,19,wey,brasei hordei,,0,
675,1241/12,3,,13,OUT,0,15830513,0,0,,Speedwell,Berkeley,7,Thomas,Willinates,Gloucester,Cardiff,1583-05-13,675,John,Evans,merchant,Gloucester,burthen 7 ton merchant=merchant of gloucester,,,1572,8,wey,brasei hordei,,0,
676,1241/12,3,,14,OUT,0,15830513,0,0,,George,Minsterworth,16,William,Mathewes,Gloucester,Carmarthen,1583-05-13,676,John,Tailer,merchant,Gloucester,burthen 16 ton merchant=merchant of gloucester,,,1573,16,wey,brasei hordei,,0,
677,1241/12,4,,1,OUT,0,15830513,0,0,,Margaret,Carmarthen,18,John,Phillipps,Gloucester,Carmarthen,1583-05-13,677,Lucas,Garnons,merchant,Gloucester,burthen 18 ton merchant=merchant of gloucester,,,1574,16,wey,brasei hordei,,0,
677,1241/12,4,,1,OUT,0,15830513,0,0,,Margaret,Carmarthen,18,John,Phillipps,Gloucester,Carmarthen,1583-05-13,677,Lucas,Garnons,merchant,Gloucester,burthen 18 ton merchant=merchant of gloucester,,,1575,2,wey,muncorn,,0,
678,1241/12,4,,2,OUT,0,15830514,0,0,,George,Gloucester,8,Henry,Smithe,Gloucester,Carmarthen,1583-05-14,678,Thomas,Churche,merchant,Gloucester,burthen 8 ton merchant=merchant of gloucester,,,1576,10,wey,brasei hordei,,0,
679,1241/12,4,,3,OUT,0,15830523,0,0,,Mathias,Tewkesbury,16,Thomas,Dower,Gloucester,Bristol,1583-05-23,679,John,Wilkes,baker,Bristol,burthen 16 ton merchant=baker of bristol,,,1577,6,wey,tritici,,0,
679,1241/12,4,,3,OUT,0,15830523,0,0,,Mathias,Tewkesbury,16,Thomas,Dower,Gloucester,Bristol,1583-05-23,679,John,Wilkes,baker,Bristol,burthen 16 ton merchant=baker of bristol,,,1578,10,wey,brasei hordei,,0,
